,name,address,latitude,longitude
160,석촌역점,서울특별시 송파구 백제고분로 387,37.5065158,127.1084912
161,역삼역점,서울특별시 강남구 테헤란로 138 솔로몬역삼타워 1층,37.4996798,127.0342685
162,한티역점,서울특별시 강남구 선릉로 312 1층,37.4975671,127.0526845
163,애오개역점,서울특별시 마포구 마포대로 201 마포트라펠리스 2차 1층,37.5522195,126.955545
164,올리브영 강남 플래그십,서울특별시 서초구 강남대로 429 동일빌딩 1~3층,37.50079,127.025762
165,배명사거리점,서울특별시 송파구 백제고분로 276 공익빌딩 1층,37.502111,127.0972725
166,역삼점,서울특별시 강남구 테헤란로 115 서림빌딩 1층,37.4990576,127.029798
167,강남엔터식스점,"서울특별시 서초구 신반포로 지하 188 엔터식스 강남점 26, 27호",37.505658,127.004958
168,대치역점,서울특별시 강남구 남부순환로 2927,37.4936549,127.0603898
169,올림픽아파트점,서울특별시 송파구 양재대로 1220 (BNK올림픽프라자) 1층 올리브영,37.5153388210257,127.133266146111
170,홍제역점,서울특별시 서대문구 통일로 446,37.5887852,126.9445791
171,강남중앙점,서울특별시 강남구 강남대로 372,37.4960337,127.0290743
172,공덕파크팰리스점,서울특별시 마포구 마포대로 143 마포공덕파크팰리스 108호,37.5474692,126.953067
173,상일동역점,"서울특별시 강동구 고덕로 399 고덕동 210-1 고덕센트럴푸르지오 메가스퀘어 102,103, 104호",37.5574405229047,127.16967893433
174,남역삼점,서울특별시 강남구 논현로 318 메디빌딩 1층,37.4937575,127.040621
175,동부이촌점,서울특별시 용산구 이촌로75길 16,37.5205941,126.9744269
176,방이역점,서울특별시 송파구 마천로 41,37.5090578,127.1255294
177,신용산역점,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산) 101호,102호",37.528778,126.9664218
178,용산아이파크몰점,서울특별시 용산구 한강대로23길 55 HDC 아이파크몰 4층,37.5297718014452,126.964741503485
179,이대중앙점,서울특별시 서대문구 이화여대길 43,37.5588768,126.9454373
180,공덕역점,서울특별시 마포구 백범로 199 메트로디오빌 1층,37.5435623,126.9528951
181,서초타운점,서울특별시 서초구 서초대로78길 32,37.4950513,127.0280177
182,수락산역점,서울특별시 노원구 동일로 1678 1층,37.6780947400484,127.055706735633
183,강남우성점,서울특별시 강남구 강남대로 320 황화빌딩 1층 일부,37.4918533105983,127.03104820955
184,서초유원점,서울특별시 서초구 서초중앙로24길 35,37.4953862,127.0174499
185,타워팰리스점,서울특별시 강남구 언주로30길 39 Lynn Square(린스퀘어) 1층,37.4886493,127.0530231
186,상일동점,"서울특별시 강동구 상일로10길 36 세종텔레콤  지식산업센터1층 110-3호, 111호",37.550799,127.1741043
187,서초대로점,서울특별시 서초구 서초대로 314 정보통신공제조합회관,37.4940948,127.0158619
188,신촌명물거리점,서울특별시 서대문구 명물길 54,37.5588768,126.9393933
189,마포역점,서울특별시 마포구 마포대로 53 마포트라팰리스상가 115호,37.5414289,126.9470577
190,서래마을점,서울특별시 서초구 서래로 39 1층,37.4986589,126.9981822
191,신촌대로점,서울특별시 서대문구 신촌로 121 1층,37.5562447,126.9392834
192,대흥역점,서울특별시 마포구 백범로 91,37.5482028,126.9417851
193,마포도화점,서울특별시 마포구 삼개로 20,37.5385187,126.9470589
194,양재대로점,서울특별시 서초구 강남대로 267 1층,37.4871745,127.0322243
195,교대점,서울특별시 서초구 서초중앙로 95 1층,37.4903574,127.0139433
196,녹번역점,서울특별시 은평구 은평로 240 힐스테이트녹번역 상가 B3층 308 ~ 311호,37.60077123070189,126.9338318625399
197,신촌연세점,서울특별시 서대문구 연세로 37 1층,37.5589065,126.9366878
198,올리브영 신촌 타운,서울특별시 서대문구 연세로 10,37.55636682288954,126.93709295052278
199,서강대점,서울특별시 마포구 백범로 21,37.5529137,126.9375877
200,양재스타클래스점,서울특별시 강남구 남부순환로 2615,37.4851386,127.0358583
201,서초역점,서울특별시 서초구 반포대로 110,37.4899836,127.0091084
202,수서역점,서울특별시 강남구 밤고개로1길 10,37.4880654,127.1017898
203,신촌로터리점,서울특별시 마포구 서강로 133 1층,37.5543692,126.9352390
204,신촌역점,서울특별시 서대문구 신촌로 79,37.5560549,126.9352116
205,양재역점,서울특별시 서초구 남부순환로 지하 2585 신분당선 양재역,37.4839347328908,127.034544193436
206,일원역점,서울특별시 강남구 일원로 115 삼성생명 일원동 빌딩 114호,37.4838956,127.0844681
207,가락시장역점,서울특별시 송파구 중대로 105 가락 ID타워 1층,37.4935905,127.1199873
208,연희점,서울특별시 서대문구 연희로 79,37.5655282,126.9295984
209,남부터미널점,서울특별시 서초구 효령로 283 서경빌딩 1층,37.4851129,127.0149846
210,NC불광점,서울특별시 은평구 불광로 20 NC백화점 1층,37.609817,126.9289194
211,개롱역점,"서울특별시 송파구 오금로 412, 성지빌딩",37.4973464,127.1356744
212,불광역점,서울특별시 은평구 통일로 736,37.6112829,126.929612
213,창천점,서울특별시 서대문구 신촌로 17,37.5581975,126.9290127
214,광흥창역점,서울특별시 마포구 서강로 75-16 PEER 1층,37.5496399100379,126.931320874755
215,방배카페거리점,서울특별시 서초구 방배중앙로 175 1층 일부 올리브영,37.494660023489,126.985822624485
216,명지대점,서울특별시 서대문구 거북골로 34 명지대학교 인문캠퍼스 교육문화복합시설 1층MCC관,37.579453,126.923430
217,포이사거리점,서울특별시 강남구 논현로 82,37.4773867854988,127.045337416978
218,내방역점,서울특별시 서초구 방배로 184,37.4900598,126.9925184
219,홍대공항철도역점,서울특별시 마포구 양화로 183,37.558367276680116,126.92514875221413
220,동교동점,서울특별시 마포구 동교로 207,37.5584965,126.9232474
221,문정역점,"서울특별시 송파구 송파대로 167 B동 지하1층 G127,128호",37.484949,127.121985
222,응암점,서울특별시 은평구 은평로 102 연합빌딩 1 ~ 2층,37.5995259145606,126.919106041551
223,중앙대점,서울특별시 동작구 흑석로 81,37.5071021,126.9585842
224,홍대정문점,서울특별시 마포구 홍익로 4 1층,37.5532428,126.9241604
225,올리브영 홍대 타운,서울특별시 마포구 양화로 156 엘지팰리스 1층,37.5561379,126.9234737
226,가재울뉴타운점,서울특별시 서대문구 거북골로 100 래미안루센티아 제상가동 제지3층,37.5757183902937,126.918235566311
227,응암오거리점,서울특별시 은평구 응암로 180,37.5880568,126.9170363
228,방배점,서울특별시 서초구 방배로 83 (방배동 909-6),37.4818646316946,126.997007580557
229,상수역점,서울특별시 마포구 와우산로 49 상수아뜨리에 1층,37.5490229,126.9228403
230,연신내범서점,서울특별시 은평구 통일로 842,37.6186648,126.9219509
231,홍대중앙점,"서울특별시 마포구 어울마당로 68 해창빌딩 1,2F",37.551128,126.921486
232,거여역점,"서울특별시 송파구 오금로 512, 1층 110호, 111호",37.4926875,127.1455439
233,구산역점,서울특별시 은평구 서오릉로 137 (역촌동),37.6107811,126.9176107
234,방배이수점,서울특별시 서초구 동작대로 118 예다인프라자빌딩 1층,37.487046,126.9825516
235,연신내로데오점,서울특별시 은평구 연서로 221,37.6184559,126.9198017
236,연신내점,서울특별시 은평구 통일로 857 1층,37.6196056,126.9203855
237,응암역점,서울특별시 은평구 증산로 475 (신사동),37.5986539,126.9153521
238,노량진중앙점,서울특별시 동작구 노량진로 162,37.5134326,126.9439157
239,송파아이파크점,서울특별시 송파구 법원로 55 송파아이파크 105호~108호,37.4798804,127.1217534
240,노량진삼거리점,서울특별시 동작구 노량진로 124 1층,37.5133505,126.9397769
241,북가좌동점,서울특별시 서대문구 거북골로 191,37.5779244,126.9093753
242,장지역점,서울특별시 송파구 충민로 66 1002(문정동) 지하1층,37.4775778,127.1249983
243,합정메세나폴리스점,서울특별시 마포구 양화로 45 메세나폴리스 지하1층,37.5515723,126.9139196
244,합정카페거리점,서울특별시 마포구 독막로 13,37.5489161,126.9151011
245,상도역점,서울특별시 동작구 양녕로 257,37.5032444,126.9472485
246,합정역점,서울특별시 마포구 독막로 2,37.5485516,126.9136805
247,구파발역점,서울특별시 은평구 진관2로 12,37.6342845,126.9185364
248,동여의도점,서울특별시 영등포구 의사당대로1길 25,37.5200631564146,126.929844969015
249,망원역점,서울특별시 마포구 월드컵로 74,37.555778,126.9107462
250,합정교보점,서울특별시 마포구 월드컵로1길 14 올리브영 합정교보점,37.5500498,126.9120613
251,남성역점,서울특별시 동작구 사당로 228,37.4834845,126.9728871
252,숭실대입구역점,서울특별시 동작구 상도로 358,37.4966361,126.9529391
253,양재하나로클럽점,서울특별시 서초구 청계산로 10 1층,37.4628241,127.042847
254,여의도역점,서울특별시 영등포구 여의나루로 61 한영회계법인빌딩 1층,37.5232277,126.9259938
255,사당점,서울특별시 동작구 동작대로 29,37.479133,126.981302
256,여의도IFC점,서울특별시 영등포구 국제금융로 10 서울국제금융센터(IFC몰) L2,37.5251775245928,126.924876706923
257,구파발점,서울특별시 은평구 진관2로 15-40 3호,37.6385604597122,126.91920049073
258,롯데몰은평점,서울특별시 은평구 통일로 1050 롯데쇼핑 롯데몰은평점 지하1층,37.6375366740938,126.917900261732
259,서여의도점,서울특별시 영등포구 국회대로70길 15-1 극동브이아이피빌딩 1층,37.529783,126.9205711
260,세곡동점,서울특별시 강남구 헌릉로569길 21-36,37.46638485458935,127.1001615546662
261,사당역지하상가점,서울특별시 동작구 동작대로 지하 3,37.4768251,126.9815833
262,장승배기역점,"서울특별시 동작구 장승배기로11가길 11 (상도동, 상도파크자이)",37.5055775,126.938111
263,망원동점,서울특별시 마포구 망원로 71 (망원동 423-4번지 1층),37.55754898868042,126.90486834105943
264,국회의사당역점,서울특별시 영등포구 의사당대로 26,37.5265371,126.9181067
265,마포구청역점,"서울특별시 마포구 월드컵로 196 대명비첸시티 1층 제102,103,105,106호",37.5648292,126.9028022
266,사당역점,서울특별시 관악구 과천대로 941 지산빌딩,37.4747004,126.9813621
267,수색점,서울특별시 은평구 수색로 216,37.5798676391166,126.899970664572
268,위례아이파크점,서울특별시 송파구 위례광장로 136,37.4771112,127.1422273
269,디지털미디어시티역점,서울특별시 마포구 성암로 지하 184 디지털미디어시티역점 지하1층,37.5768239035855,126.899020186183
270,홈플러스월드컵점,서울특별시 마포구 월드컵로 240 홈플러스월드컵점 2층,37.5699509,126.899029
271,대방역점,서울특별시 영등포구 영등포로 422 1층,37.5123322,126.9247924
272,씨제이ENM커머스부문점,서울특별시 서초구 과천대로 870-13 지하1층,37.4690421,126.9877017
273,관악로점,서울특별시 관악구 관악로 204 1층,37.4830244,126.9543161
274,낙성대인헌점,서울특별시 관악구 남부순환로248길 3 1층,37.475753236068286,126.96585797163685
275,낙성대점,서울특별시 관악구 남부순환로 1908 대원빌딩 올리브영,37.478141239861,126.960011290279
276,신길점,서울특별시 영등포구 영등포로 358 대윤메디컬센터 1층,37.5144389,126.9179297
277,상암ENM점,서울특별시 마포구 상암산로 66 CJ E&M 센터 1층,37.5782246,126.8915585
278,상암MBC점,서울특별시 마포구 성암로 267 MBC 신사옥상업시설 1층,37.5802183,126.891812
279,서울대입구역점,서울특별시 관악구 남부순환로 1840,37.4803623180231,126.95429729739
280,올리브영 관악 타운,서울특별시 관악구 관악로 171,37.4805742,126.9522095
281,당산역점,서울특별시 영등포구 당산로 223,37.5337352481764,126.901161001392
282,상암푸르지오시티점,"서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티, S-102호",37.5819505,126.8892596
283,신대방삼거리역점,서울특별시 동작구 보라매로 113,37.4994663,126.9278945
284,봉천역점,서울특별시 관악구 남부순환로 1735,37.4826002,126.9430829
